title,pubDate,link
ParlInfo Search: Dataset:hansardr-hansardr80,,,
Start of Business,Mon- 06 Feb 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F26417%2F0000%22,
Start of Business,Thu- 15 Dec 2022 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F26394%2F0000%22,
Start of Business,Thu- 01 Dec 2022 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F26234%2F0000%22,
Start of Business,Wed- 30 Nov 2022 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F26233%2F0000%22,
Start of Business,Tue- 29 Nov 2022 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F25524%2F0000%22,
Start of Business,Mon- 28 Nov 2022 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F25523%2F0000%22,
Start of Business,Thu- 24 Nov 2022 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F26232%2F0000%22,
Start of Business,Wed- 23 Nov 2022 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F26231%2F0000%22,
Start of Business,Tue- 22 Nov 2022 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F25520%2F0000%22,
Start of Business,Mon- 21 Nov 2022 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F25519%2F0000%22,
Start of Business,Thu- 10 Nov 2022 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F26230%2F0000%22,
Start of Business,Wed- 09 Nov 2022 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F26229%2F0000%22,
Start of Business,Tue- 08 Nov 2022 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F25925%2F0000%22,
